Phase,Stack,Mode,Profile,Dataset,BookCount,Scenario,Status,ProcessRuns,PassSamples,FailedSamples,UnsupportedSamples,cache_database_bytes_count,cache_database_bytes_max,cache_database_bytes_mean,cache_database_bytes_median,cache_database_bytes_min,cache_database_bytes_p90,cache_database_bytes_stdev,cumulative_dirty_screen_equivalents_count,cumulative_dirty_screen_equivalents_max,cumulative_dirty_screen_equivalents_mean,cumulative_dirty_screen_equivalents_median,cumulative_dirty_screen_equivalents_min,cumulative_dirty_screen_equivalents_p90,cumulative_dirty_screen_equivalents_stdev,forced_gc_live_heap_kb_count,forced_gc_live_heap_kb_max,forced_gc_live_heap_kb_mean,forced_gc_live_heap_kb_median,forced_gc_live_heap_kb_min,forced_gc_live_heap_kb_p90,forced_gc_live_heap_kb_stdev,full_refreshes_count,full_refreshes_max,full_refreshes_mean,full_refreshes_median,full_refreshes_min,full_refreshes_p90,full_refreshes_stdev,largest_single_dirty_pct_count,largest_single_dirty_pct_max,largest_single_dirty_pct_mean,largest_single_dirty_pct_median,largest_single_dirty_pct_min,largest_single_dirty_pct_p90,largest_single_dirty_pct_stdev,lua_heap_delta_kb_count,lua_heap_delta_kb_max,lua_heap_delta_kb_mean,lua_heap_delta_kb_median,lua_heap_delta_kb_min,lua_heap_delta_kb_p90,lua_heap_delta_kb_stdev,natural_lua_heap_kb_count,natural_lua_heap_kb_max,natural_lua_heap_kb_mean,natural_lua_heap_kb_median,natural_lua_heap_kb_min,natural_lua_heap_kb_p90,natural_lua_heap_kb_stdev,partial_refreshes_count,partial_refreshes_max,partial_refreshes_mean,partial_refreshes_median,partial_refreshes_min,partial_refreshes_p90,partial_refreshes_stdev,refresh_count_count,refresh_count_max,refresh_count_mean,refresh_count_median,refresh_count_min,refresh_count_p90,refresh_count_stdev,rss_kb_count,rss_kb_max,rss_kb_mean,rss_kb_median,rss_kb_min,rss_kb_p90,rss_kb_stdev,set_dirty_calls_count,set_dirty_calls_max,set_dirty_calls_mean,set_dirty_calls_median,set_dirty_calls_min,set_dirty_calls_p90,set_dirty_calls_stdev,total_bytes_count,total_bytes_max,total_bytes_mean,total_bytes_median,total_bytes_min,total_bytes_p90,total_bytes_stdev,unique_dirty_pct_count,unique_dirty_pct_max,unique_dirty_pct_mean,unique_dirty_pct_median,unique_dirty_pct_min,unique_dirty_pct_p90,unique_dirty_pct_stdev,wall_time_ms_count,wall_time_ms_max,wall_time_ms_mean,wall_time_ms_median,wall_time_ms_min,wall_time_ms_p90,wall_time_ms_stdev
phase1,F_bookshelf_bookends,warm,synthetic,hierarchical,50,library_next_page,UNSUPPORTED,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase1,F_bookshelf_bookends,warm,synthetic,hierarchical,50,library_prev_page,UNSUPPORTED,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase1,F_bookshelf_bookends,warm,synthetic,hierarchical,50,open_book,PASS,1,10,0,0,,,,,,,,10,13.000000,11.200000,11.000000,11.000000,11.200000,0.632456,,,,,,,,10,13.000000,11.200000,11.000000,11.000000,11.200000,0.632456,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,1250.886719,-40.179102,224.529785,-2286.976562,1249.734473,1322.568117,10,22302.899414,20467.806152,20303.690918,18408.199219,22122.837891,1434.248410,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,13.000000,11.200000,11.000000,11.000000,11.200000,0.632456,10,213472.000000,210310.400000,210392.000000,204048.000000,213472.000000,3087.527425,10,13.000000,11.200000,11.000000,11.000000,11.200000,0.632456,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,89.475000,72.540500,73.027000,53.676000,86.542800,14.289447
phase1,F_bookshelf_bookends,warm,synthetic,hierarchical,50,open_book_minimal,PASS,1,10,0,0,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,1203.777344,-718.754785,-539.822266,-3201.496094,430.893555,1288.903398,10,18036.208008,14899.710352,14662.891602,12959.112305,16864.734961,1620.154199,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,199936.000000,197433.600000,197248.000000,193712.000000,199936.000000,2287.275099,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,76.599000,65.638200,67.085000,52.226000,70.490700,7.001902
phase1,F_bookshelf_bookends,warm,synthetic,hierarchical,50,open_bookshelf,PASS,1,10,0,0,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,813.729492,719.070996,698.540527,661.939453,805.891406,54.660358,10,30425.552734,26874.881055,26883.971680,23312.231445,29736.693262,2424.136123,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,230176.000000,230086.400000,230176.000000,229760.000000,230176.000000,149.941618,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,14.597000,11.885600,11.633000,9.331000,13.855400,1.828317
phase1,F_bookshelf_bookends,warm,synthetic,hierarchical,50,open_quick_settings,PASS,1,10,0,0,,,,,,,,10,8.000000,2.600000,2.000000,2.000000,2.600000,1.897367,,,,,,,,10,8.000000,2.600000,2.000000,2.000000,2.600000,1.897367,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,809.306641,310.650098,240.075195,215.145508,393.112891,180.209126,10,30282.779297,28498.558789,28482.197754,27056.277344,29523.936914,989.266898,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,8.000000,2.600000,2.000000,2.000000,2.600000,1.897367,10,230800.000000,230800.000000,230800.000000,230800.000000,230800.000000,0.000000,10,8.000000,2.600000,2.000000,2.000000,2.600000,1.897367,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,62.124000,13.658300,8.086500,7.558000,15.694800,17.049644
phase1,F_bookshelf_bookends,warm,synthetic,hierarchical,50,repeated_nav,UNSUPPORTED,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase1,F_bookshelf_bookends,warm,synthetic,hierarchical,50,start_to_home,UNSUPPORTED,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase1,G_simpleui_bookshelf_bookends,steady_state_cold,startup,hierarchical,2000,home_to_library,PASS,3,3,0,0,,,,,,,,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,4.007812,3.855469,3.984375,3.574219,4.003125,0.243851,3,13457.844727,13405.529622,13389.719727,13369.024414,13444.219727,46.472859,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,173536.000000,171136.000000,170240.000000,169632.000000,172876.800000,2100.575159,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.167000,0.126000,0.123000,0.088000,0.158200,0.039585
phase1,G_simpleui_bookshelf_bookends,steady_state_cold,startup,hierarchical,2000,library_first_render,PASS,3,3,0,0,,,,,,,,3,4.393204,4.393204,4.393204,4.393204,4.393204,0.000000,,,,,,,,3,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,3,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,3,544.557617,535.807617,533.485352,529.379883,542.343164,7.850834,3,13997.716797,13947.320312,13940.058594,13904.185547,13986.185156,47.186578,3,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,3,8.000000,8.000000,8.000000,8.000000,8.000000,0.000000,3,175984.000000,173642.666667,173088.000000,171856.000000,175404.800000,2119.159582,3,8.000000,8.000000,8.000000,8.000000,8.000000,0.000000,,,,,,,,3,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,3,20.901000,19.737333,19.182000,19.129000,20.557200,1.008113
phase1,G_simpleui_bookshelf_bookends,warm,synthetic,flat,2000,bookshelf_first_render,PASS,1,10,0,0,,,,,,,,10,5.000000,0.500000,0.000000,0.000000,0.500000,1.581139,,,,,,,,10,5.000000,0.500000,0.000000,0.000000,0.500000,1.581139,10,100.000000,10.000000,0.000000,0.000000,10.000000,31.622777,10,523.281250,58.678418,479.955566,-1735.539062,514.952734,919.210476,10,101532.693359,100638.285059,100731.170898,99656.311523,101312.791895,634.037259,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,5.000000,0.500000,0.000000,0.000000,0.500000,1.581139,10,333696.000000,333696.000000,333696.000000,333696.000000,333696.000000,0.000000,10,5.000000,0.500000,0.000000,0.000000,0.500000,1.581139,,,,,,,,10,100.000000,10.000000,0.000000,0.000000,10.000000,31.622777,10,136.969000,30.790900,4.183000,3.357000,107.458900,49.136162
phase1,G_simpleui_bookshelf_bookends,warm,synthetic,flat,2000,bookshelf_page_turn,PASS,1,10,0,0,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,41.925781,18.148438,14.412109,12.765625,24.952344,9.013753,10,101520.179688,101383.433984,101385.093750,101244.121094,101495.992188,93.533269,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,333696.000000,333696.000000,333696.000000,333696.000000,333696.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.640000,0.189400,0.145000,0.050000,0.356500,0.178600
phase1,G_simpleui_bookshelf_bookends,warm,synthetic,flat,2000,change_sort_mode,PASS,1,10,0,0,,,,,,,,10,2.393204,2.393204,2.393204,2.393204,2.393204,0.000000,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,9237.643555,-7.418750,8970.200195,-18270.962891,9223.445703,12120.095811,10,36255.334961,25306.489551,27026.841797,17994.629883,36139.390527,7172.052494,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,10,217536.000000,216078.400000,216000.000000,215216.000000,216873.600000,935.736335,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,204.716000,150.864000,148.305500,103.667000,203.727800,34.014583
phase1,G_simpleui_bookshelf_bookends,warm,synthetic,flat,2000,close_book,PASS,1,10,0,0,,,,,,,,10,21.393204,21.393204,21.393204,21.393204,21.393204,0.000000,,,,,,,,10,21.000000,21.000000,21.000000,21.000000,21.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,7836.469727,7427.328125,7383.224121,7156.896484,7691.749023,236.365277,10,101037.424805,91061.683105,91447.428711,81168.131836,99250.154883,6843.521159,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,10,25.000000,25.000000,25.000000,25.000000,25.000000,0.000000,10,309680.000000,299603.200000,299000.000000,289184.000000,309118.400000,7114.214079,10,25.000000,25.000000,25.000000,25.000000,25.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,106.624000,98.810200,98.731000,92.013000,105.484600,5.881725
phase1,G_simpleui_bookshelf_bookends,warm,synthetic,flat,2000,close_bookshelf,PASS,1,10,0,0,,,,,,,,10,8.062500,8.062500,8.062500,8.062500,8.062500,0.000000,,,,,,,,10,8.000000,8.000000,8.000000,8.000000,8.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,875.077148,-465.527930,654.697266,-6538.956055,780.104297,2552.762439,10,105314.851562,102854.302246,103197.494629,99399.391602,105285.799316,1997.668033,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,9.000000,9.000000,9.000000,9.000000,9.000000,0.000000,10,333696.000000,333696.000000,333696.000000,333696.000000,333696.000000,0.000000,10,9.000000,9.000000,9.000000,9.000000,9.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,3051.813000,342.777000,21.283000,18.349000,411.931200,952.711239
phase1,G_simpleui_bookshelf_bookends,warm,synthetic,flat,2000,close_quick_settings,PASS,1,10,0,0,,,,,,,,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,,,,,,,,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,45.300781,33.429492,35.260254,22.298828,39.547461,7.417104,10,112059.670898,111143.063379,111148.244629,110192.171875,111884.021484,628.036640,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,10,333696.000000,333696.000000,333696.000000,333696.000000,333696.000000,0.000000,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,9.047000,8.604500,8.594500,8.171000,9.038900,0.333908
phase1,G_simpleui_bookshelf_bookends,warm,synthetic,flat,2000,home_to_library,PASS,1,10,0,0,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,9.507812,4.037500,3.652344,2.250000,5.542187,2.121217,10,16149.175781,16114.054297,16115.523438,16077.171875,16142.893359,24.689810,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,175392.000000,175392.000000,175392.000000,175392.000000,175392.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.097000,0.038000,0.036500,0.006000,0.054700,0.025259
phase1,G_simpleui_bookshelf_bookends,warm,synthetic,flat,2000,library_first_render,PASS,1,10,0,0,,,,,,,,10,5.294903,2.594903,2.294903,2.294903,2.594903,0.948683,,,,,,,,10,5.000000,2.300000,2.000000,2.000000,2.300000,0.948683,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,5887.434570,1084.305469,5523.169434,-7774.385742,5847.896973,6067.418088,10,36776.790039,28327.424219,27957.849609,21696.098633,33427.197461,4741.396338,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,8.000000,5.300000,5.000000,5.000000,5.300000,0.948683,10,208864.000000,202964.800000,204704.000000,191920.000000,208619.200000,6326.259853,10,8.000000,5.300000,5.000000,5.000000,5.300000,0.948683,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,132.563000,103.114800,95.076000,80.148000,129.658700,21.202516
phase1,G_simpleui_bookshelf_bookends,warm,synthetic,flat,2000,library_folder_back,PASS,1,10,0,0,,,,,,,,10,2.393204,2.393204,2.393204,2.393204,2.393204,0.000000,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,4977.539062,998.288672,4696.483887,-10179.510742,4975.615137,6294.695803,10,28099.154297,22678.384375,23116.145996,17948.219727,27995.681543,3924.172817,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,10,215216.000000,215216.000000,215216.000000,215216.000000,215216.000000,0.000000,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,99.511000,76.578100,69.200000,62.287000,97.430200,14.703144
phase1,G_simpleui_bookshelf_bookends,warm,synthetic,flat,2000,library_folder_enter,PASS,1,10,0,0,,,,,,,,10,2.393204,2.393204,2.393204,2.393204,2.393204,0.000000,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,237.846680,212.467773,214.524902,175.196289,227.987109,17.357152,10,28391.000977,22297.802148,23319.056641,18127.493164,28293.033691,4033.025572,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,10,215200.000000,214793.600000,214672.000000,214608.000000,214998.400000,195.406812,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,10.162000,9.129000,8.917000,8.556000,9.983800,0.527712
phase1,G_simpleui_bookshelf_bookends,warm,synthetic,flat,2000,library_next_page,PASS,1,10,0,0,,,,,,,,10,4.098301,1.498301,1.098301,1.098301,2.298301,0.966092,,,,,,,,10,4.000000,1.400000,1.000000,1.000000,2.200000,0.966092,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,798.741211,379.878516,587.707520,-1840.440430,767.364258,784.713570,10,25895.600586,24223.354199,24137.354004,22992.679688,25166.297363,955.058388,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,5.000000,2.400000,2.000000,2.000000,3.200000,0.966092,10,208880.000000,208865.600000,208864.000000,208864.000000,208865.600000,5.059644,10,5.000000,2.400000,2.000000,2.000000,3.200000,0.966092,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,45.975000,23.670100,17.585500,15.543000,45.696900,12.109399
phase1,G_simpleui_bookshelf_bookends,warm,synthetic,flat,2000,library_prev_page,PASS,1,10,0,0,,,,,,,,10,1.098301,1.098301,1.098301,1.098301,1.098301,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,644.835938,262.626758,581.153320,-2713.520508,636.822070,1046.247795,10,25904.171875,24451.107324,24346.282715,23125.948242,25790.326270,941.112806,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,211200.000000,210046.400000,210032.000000,208912.000000,211185.600000,1195.819682,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,63.269000,31.159600,28.946000,24.336000,34.154000,11.511336
phase1,G_simpleui_bookshelf_bookends,warm,synthetic,flat,2000,open_book,PASS,1,10,0,0,,,,,,,,10,11.000000,11.000000,11.000000,11.000000,11.000000,0.000000,,,,,,,,10,11.000000,11.000000,11.000000,11.000000,11.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,1431.892578,-298.337988,1005.020508,-5734.443359,1372.734277,2593.460508,10,69878.273438,59895.143945,59865.271973,50329.085938,67657.364355,6578.262566,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,11.000000,11.000000,11.000000,11.000000,11.000000,0.000000,10,283520.000000,271368.000000,271000.000000,261872.000000,279833.600000,7273.017408,10,11.000000,11.000000,11.000000,11.000000,11.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,13738.721000,1527.295600,169.245500,138.668000,1562.781200,4290.724925
phase1,G_simpleui_bookshelf_bookends,warm,synthetic,flat,2000,open_book_minimal,PASS,1,10,0,0,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,1553.103516,-456.994629,1162.188965,-4795.849609,1484.660449,2633.515948,10,45486.163086,35217.509961,35385.727051,24609.873047,42751.306543,6803.693930,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,254160.000000,244684.800000,244912.000000,239136.000000,250718.400000,5052.509625,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,915.584000,184.673100,104.225500,87.997000,200.870600,257.112716
phase1,G_simpleui_bookshelf_bookends,warm,synthetic,flat,2000,open_bookshelf,PASS,1,10,0,0,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,869.213867,730.737207,743.866699,619.192383,857.810937,88.780013,10,118502.640625,104204.751367,102915.431641,99961.996094,106639.187793,5330.402585,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,333696.000000,333041.600000,333184.000000,330992.000000,333667.200000,787.039911,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,16.841000,13.519000,13.257500,10.077000,16.227200,2.289123
phase1,G_simpleui_bookshelf_bookends,warm,synthetic,flat,2000,open_quick_settings,PASS,1,10,0,0,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,241.537109,204.119922,190.559082,180.382812,237.596094,24.273128,10,109444.447266,108385.473242,108453.942383,107145.085938,109242.443848,763.963388,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,333696.000000,333696.000000,333696.000000,333696.000000,333696.000000,0.000000,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,9.384000,8.303800,8.201000,7.473000,9.250800,0.632469
phase1,G_simpleui_bookshelf_bookends,warm,synthetic,flat,2000,repeated_nav,PASS,1,2,0,0,,,,,,,,2,12.983010,11.983010,11.983010,10.983010,12.783010,1.414214,,,,,,,,2,12.000000,11.000000,11.000000,10.000000,11.800000,1.414214,2,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,2,4960.901367,-4275.950684,-4275.950684,-13512.802734,3113.530957,13062.881444,2,106712.276367,104219.751465,104219.751465,101727.226562,106213.771387,3524.962521,2,10.000000,10.000000,10.000000,10.000000,10.000000,0.000000,2,22.000000,21.000000,21.000000,20.000000,21.800000,1.414214,2,333696.000000,333696.000000,333696.000000,333696.000000,333696.000000,0.000000,2,22.000000,21.000000,21.000000,20.000000,21.800000,1.414214,,,,,,,,2,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,2,1029.100000,580.468500,580.468500,131.837000,939.373700,634.460752
phase1,G_simpleui_bookshelf_bookends,warm,synthetic,flat,2000,start_to_home,PASS,1,10,0,0,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,7.714844,3.520703,2.859375,2.148438,5.672266,1.772675,10,16037.097656,15992.021875,15988.074219,15955.328125,16026.884766,27.885827,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,175392.000000,175392.000000,175392.000000,175392.000000,175392.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.118000,0.057100,0.048000,0.020000,0.103600,0.032295
phase1,G_simpleui_bookshelf_bookends,warm,synthetic,flat,50,bookshelf_first_render,PASS,1,10,0,0,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,672.655273,32.852832,538.990234,-2523.657227,556.828613,1122.285019,10,52345.210938,50965.358105,50993.128418,49822.936523,51867.779395,849.372744,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,250560.000000,250560.000000,250560.000000,250560.000000,250560.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,51.542000,15.907800,7.464500,5.874000,50.250500,18.436155
phase1,G_simpleui_bookshelf_bookends,warm,synthetic,flat,50,bookshelf_page_turn,PASS,1,10,0,0,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,37.003906,21.312109,17.419922,14.753906,35.442969,8.417593,10,52122.314453,51913.150391,51926.931641,51695.634766,52071.250000,138.918691,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,250560.000000,250560.000000,250560.000000,250560.000000,250560.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.820000,0.372600,0.306000,0.093000,0.676000,0.228570
phase1,G_simpleui_bookshelf_bookends,warm,synthetic,flat,50,change_sort_mode,PASS,1,10,0,0,,,,,,,,10,2.393204,2.393204,2.393204,2.393204,2.393204,0.000000,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,1642.369141,-121.262500,1090.460449,-3408.486328,1234.782520,1861.750331,10,18126.118164,15957.053320,15846.501465,14724.366211,17689.187500,1263.447007,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,10,200432.000000,200432.000000,200432.000000,200432.000000,200432.000000,0.000000,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,72.174000,49.861100,45.612000,33.191000,64.482600,14.211534
