Phase,Stack,Mode,Profile,Dataset,BookCount,Scenario,Status,ProcessRuns,PassSamples,FailedSamples,UnsupportedSamples,cache_database_bytes_count,cache_database_bytes_max,cache_database_bytes_mean,cache_database_bytes_median,cache_database_bytes_min,cache_database_bytes_p90,cache_database_bytes_stdev,cumulative_dirty_screen_equivalents_count,cumulative_dirty_screen_equivalents_max,cumulative_dirty_screen_equivalents_mean,cumulative_dirty_screen_equivalents_median,cumulative_dirty_screen_equivalents_min,cumulative_dirty_screen_equivalents_p90,cumulative_dirty_screen_equivalents_stdev,forced_gc_live_heap_kb_count,forced_gc_live_heap_kb_max,forced_gc_live_heap_kb_mean,forced_gc_live_heap_kb_median,forced_gc_live_heap_kb_min,forced_gc_live_heap_kb_p90,forced_gc_live_heap_kb_stdev,full_refreshes_count,full_refreshes_max,full_refreshes_mean,full_refreshes_median,full_refreshes_min,full_refreshes_p90,full_refreshes_stdev,largest_single_dirty_pct_count,largest_single_dirty_pct_max,largest_single_dirty_pct_mean,largest_single_dirty_pct_median,largest_single_dirty_pct_min,largest_single_dirty_pct_p90,largest_single_dirty_pct_stdev,lua_heap_delta_kb_count,lua_heap_delta_kb_max,lua_heap_delta_kb_mean,lua_heap_delta_kb_median,lua_heap_delta_kb_min,lua_heap_delta_kb_p90,lua_heap_delta_kb_stdev,natural_lua_heap_kb_count,natural_lua_heap_kb_max,natural_lua_heap_kb_mean,natural_lua_heap_kb_median,natural_lua_heap_kb_min,natural_lua_heap_kb_p90,natural_lua_heap_kb_stdev,partial_refreshes_count,partial_refreshes_max,partial_refreshes_mean,partial_refreshes_median,partial_refreshes_min,partial_refreshes_p90,partial_refreshes_stdev,refresh_count_count,refresh_count_max,refresh_count_mean,refresh_count_median,refresh_count_min,refresh_count_p90,refresh_count_stdev,rss_kb_count,rss_kb_max,rss_kb_mean,rss_kb_median,rss_kb_min,rss_kb_p90,rss_kb_stdev,set_dirty_calls_count,set_dirty_calls_max,set_dirty_calls_mean,set_dirty_calls_median,set_dirty_calls_min,set_dirty_calls_p90,set_dirty_calls_stdev,total_bytes_count,total_bytes_max,total_bytes_mean,total_bytes_median,total_bytes_min,total_bytes_p90,total_bytes_stdev,unique_dirty_pct_count,unique_dirty_pct_max,unique_dirty_pct_mean,unique_dirty_pct_median,unique_dirty_pct_min,unique_dirty_pct_p90,unique_dirty_pct_stdev,wall_time_ms_count,wall_time_ms_max,wall_time_ms_mean,wall_time_ms_median,wall_time_ms_min,wall_time_ms_p90,wall_time_ms_stdev
phase2,R6_simpleui_vos,warm,real,real_2692,2692,close_quick_settings,PASS,1,10,0,0,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,1878.491211,342.577344,151.492676,92.109375,440.027539,543.987473,10,64842.834961,61147.269336,62534.052246,55498.580078,64386.612305,3610.995140,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,389136.000000,388697.600000,389136.000000,387376.000000,389136.000000,718.287346,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,13630.291000,1394.783800,9.206000,7.296000,1583.109700,4299.755841
phase2,R6_simpleui_vos,warm,real,real_2692,2692,home_to_library,PASS,1,10,0,0,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,6.589844,3.091797,2.320312,2.164062,5.542187,1.588168,10,13497.008789,13465.252930,13469.206055,13431.262695,13489.763086,22.690081,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,169632.000000,169632.000000,169632.000000,169632.000000,169632.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.044000,0.021300,0.018500,0.006000,0.036800,0.013166
phase2,R6_simpleui_vos,warm,real,real_2692,2692,library_first_render,PASS,1,10,0,0,,,,,,,,10,2.390777,2.390777,2.390777,2.390777,2.390777,0.000000,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,869.320312,532.636914,769.143066,-1737.452148,838.929492,798.747608,10,19937.278320,17921.437500,18074.565430,15414.581055,19360.914453,1436.182519,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,10,188608.000000,188608.000000,188608.000000,188608.000000,188608.000000,0.000000,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,25.628000,22.614100,22.058500,21.143000,24.471500,1.403373
phase2,R6_simpleui_vos,warm,real,real_2692,2692,library_folder_back,PASS,1,10,0,0,,,,,,,,10,2.586165,2.586165,2.586165,2.586165,2.586165,0.000000,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,307.628906,4.775879,284.848633,-763.080078,303.664160,467.716336,10,19105.250977,18594.215234,18548.897949,17871.188477,18954.523828,358.153643,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,10,8.000000,8.000000,8.000000,8.000000,8.000000,0.000000,10,191120.000000,190454.400000,190832.000000,188608.000000,191091.200000,980.469185,10,8.000000,8.000000,8.000000,8.000000,8.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,28.650000,15.665500,11.036000,7.782000,28.207200,8.234464
phase2,R6_simpleui_vos,warm,real,real_2692,2692,library_folder_enter,PASS,1,10,0,0,,,,,,,,10,2.586165,2.586165,2.586165,2.586165,2.586165,0.000000,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,303.770508,-43.575391,242.182617,-1875.583984,264.883301,683.811968,10,18107.444336,17276.464941,17325.971191,16044.529297,18074.728809,674.083331,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,10,8.000000,8.000000,8.000000,8.000000,8.000000,0.000000,10,188608.000000,188608.000000,188608.000000,188608.000000,188608.000000,0.000000,10,8.000000,8.000000,8.000000,8.000000,8.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,32.332000,14.933000,11.273000,10.569000,28.659100,8.156485
phase2,R6_simpleui_vos,warm,real,real_2692,2692,library_next_page,UNSUPPORTED,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase2,R6_simpleui_vos,warm,real,real_2692,2692,library_prev_page,UNSUPPORTED,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase2,R6_simpleui_vos,warm,real,real_2692,2692,open_book,PASS,1,10,0,0,,,,,,,,10,15.000000,12.300000,13.000000,8.000000,13.200000,2.110819,,,,,,,,10,15.000000,12.300000,13.000000,8.000000,13.200000,2.110819,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,1277.032227,-1816.358691,-2095.015137,-3925.041992,1135.904492,1749.405544,10,38943.482422,35494.046680,35405.922363,32199.337891,38246.957129,2532.812798,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,15.000000,12.300000,13.000000,8.000000,13.200000,2.110819,10,371312.000000,367208.000000,366400.000000,363104.000000,371240.000000,3114.002212,10,15.000000,12.300000,13.000000,8.000000,13.200000,2.110819,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,180.092000,127.062900,129.128000,65.302000,178.219100,39.166408
phase2,R6_simpleui_vos,warm,real,real_2692,2692,open_book_minimal,PASS,1,10,0,0,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,1377.189453,-1229.783496,-1563.921387,-3673.142578,1321.652246,2013.292603,10,30137.336914,26301.219727,25982.425293,21795.317383,30075.285254,3041.667921,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,360976.000000,343180.800000,350048.000000,302384.000000,360976.000000,18757.355018,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,283.810000,145.383600,135.518500,69.369000,184.136800,57.995538
phase2,R6_simpleui_vos,warm,real,real_2692,2692,open_quick_settings,PASS,1,10,0,0,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,426.575195,352.729785,340.589355,309.710938,417.088281,40.673079,10,54136.191406,51927.349219,51795.940918,49832.686523,53744.378516,1488.620271,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,387056.000000,387056.000000,387056.000000,387056.000000,387056.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,9.129000,8.286200,8.391000,7.602000,8.609700,0.455527
phase2,R6_simpleui_vos,warm,real,real_2692,2692,repeated_nav,PASS,1,1,0,0,,,,,,,,1,38.628641,38.628641,38.628641,38.628641,38.628641,0.000000,,,,,,,,1,30.000000,30.000000,30.000000,30.000000,30.000000,0.000000,1,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,1,-16330.797852,-16330.797852,-16330.797852,-16330.797852,-16330.797852,0.000000,1,48527.548828,48527.548828,48527.548828,48527.548828,48527.548828,0.000000,1,90.000000,90.000000,90.000000,90.000000,90.000000,0.000000,1,120.000000,120.000000,120.000000,120.000000,120.000000,0.000000,1,389136.000000,389136.000000,389136.000000,389136.000000,389136.000000,0.000000,1,120.000000,120.000000,120.000000,120.000000,120.000000,0.000000,,,,,,,,1,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,1,660.269000,660.269000,660.269000,660.269000,660.269000,0.000000
phase2,R6_simpleui_vos,warm,real,real_2692,2692,start_to_home,PASS,1,10,0,0,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,6.144531,2.913281,2.708984,2.148438,3.289844,1.180776,10,13402.692383,13363.532227,13365.372070,13316.254883,13396.940820,30.456636,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,169632.000000,169632.000000,169632.000000,169632.000000,169632.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.159000,0.038600,0.025000,0.013000,0.053700,0.043306
phase2,R7_simpleui_vos_bookshelf,real_first_run,startup,real_2692,2692,home_to_library,PASS,1,1,0,0,,,,,,,,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,3.300781,3.300781,3.300781,3.300781,3.300781,0.000000,1,13492.349609,13492.349609,13492.349609,13492.349609,13492.349609,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,178304.000000,178304.000000,178304.000000,178304.000000,178304.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.023000,0.023000,0.023000,0.023000,0.023000,0.000000
phase2,R7_simpleui_vos_bookshelf,real_first_run,startup,real_2692,2692,library_first_render,PASS,1,1,0,0,,,,,,,,1,5.575243,5.575243,5.575243,5.575243,5.575243,0.000000,,,,,,,,1,5.000000,5.000000,5.000000,5.000000,5.000000,0.000000,1,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,1,667.357422,667.357422,667.357422,667.357422,667.357422,0.000000,1,14165.488281,14165.488281,14165.488281,14165.488281,14165.488281,0.000000,1,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,1,11.000000,11.000000,11.000000,11.000000,11.000000,0.000000,1,181088.000000,181088.000000,181088.000000,181088.000000,181088.000000,0.000000,1,11.000000,11.000000,11.000000,11.000000,11.000000,0.000000,,,,,,,,1,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,1,17.789000,17.789000,17.789000,17.789000,17.789000,0.000000
phase2,R7_simpleui_vos_bookshelf,real_steady_cold,startup,real_2692,2692,home_to_library,PASS,3,3,0,0,,,,,,,,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,9.511719,6.326823,5.394531,4.074219,8.688281,2.836102,3,13393.963867,13356.064128,13383.881836,13290.346680,13391.947461,57.135795,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,169216.000000,168837.333333,169216.000000,168080.000000,169216.000000,655.869906,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.106000,0.074000,0.069000,0.047000,0.098600,0.029816
phase2,R7_simpleui_vos_bookshelf,real_steady_cold,startup,real_2692,2692,library_first_render,PASS,3,3,0,0,,,,,,,,3,4.575243,4.575243,4.575243,4.575243,4.575243,0.000000,,,,,,,,3,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,3,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,3,648.917969,629.793620,629.275391,611.187500,644.989453,18.870572,3,14039.186523,13991.840820,14010.932617,13925.403320,14033.535742,59.245480,3,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,3,10.000000,10.000000,10.000000,10.000000,10.000000,0.000000,3,180336.000000,174170.666667,171152.000000,171024.000000,178499.200000,5339.718844,3,10.000000,10.000000,10.000000,10.000000,10.000000,0.000000,,,,,,,,3,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,3,15.159000,13.969333,14.025000,12.724000,14.932200,1.218454
phase2,R7_simpleui_vos_bookshelf,warm,real,real_2692,2692,bookshelf_first_render,PASS,1,10,0,0,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,647.780273,-6.662598,564.540039,-2953.347656,607.304883,1264.072660,10,52985.138672,51277.841211,51236.145020,50031.462891,52486.748730,983.278096,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,396576.000000,396576.000000,396576.000000,396576.000000,396576.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,43.798000,13.102800,5.439500,4.886000,42.244600,15.747962
phase2,R7_simpleui_vos_bookshelf,warm,real,real_2692,2692,bookshelf_page_turn,PASS,1,10,0,0,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,29.156250,17.961719,17.093750,12.949219,21.225000,4.779156,10,52254.377930,52081.473242,52100.563477,51884.112305,52220.093555,127.561072,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,396576.000000,396576.000000,396576.000000,396576.000000,396576.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.234000,0.172400,0.183500,0.050000,0.228600,0.059664
phase2,R7_simpleui_vos_bookshelf,warm,real,real_2692,2692,change_sort_mode,PASS,1,10,0,0,,,,,,,,10,2.781553,2.781553,2.781553,2.781553,2.781553,0.000000,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,541.022461,138.577441,487.487793,-1698.883789,539.543262,756.654888,10,20029.115234,19319.412598,19380.485352,18319.948242,20010.804102,545.566003,10,8.000000,8.000000,8.000000,8.000000,8.000000,0.000000,10,10.000000,10.000000,10.000000,10.000000,10.000000,0.000000,10,191136.000000,191136.000000,191136.000000,191136.000000,191136.000000,0.000000,10,10.000000,10.000000,10.000000,10.000000,10.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,26.742000,11.974900,8.818500,7.375000,23.760300,7.030872
phase2,R7_simpleui_vos_bookshelf,warm,real,real_2692,2692,close_book,PASS,1,10,0,0,,,,,,,,10,20.483010,17.783010,17.483010,17.483010,17.783010,0.948683,,,,,,,,10,20.000000,17.300000,17.000000,17.000000,17.300000,0.948683,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,4560.481445,2714.513965,3609.777344,-1892.455078,4196.433203,2311.374291,10,51407.860352,47388.467676,47710.778809,42145.228516,50384.169238,2824.932653,10,5.000000,5.000000,5.000000,5.000000,5.000000,0.000000,10,25.000000,22.300000,22.000000,22.000000,22.300000,0.948683,10,387744.000000,381547.200000,381408.000000,376640.000000,387744.000000,3966.544894,10,25.000000,22.300000,22.000000,22.000000,22.300000,0.948683,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,122.117000,52.958200,39.544000,29.919000,102.111800,31.698229
phase2,R7_simpleui_vos_bookshelf,warm,real,real_2692,2692,close_bookshelf,PASS,1,10,0,0,,,,,,,,10,8.061286,8.061286,8.061286,8.061286,8.061286,0.000000,,,,,,,,10,8.000000,8.000000,8.000000,8.000000,8.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,1762.221680,-416.612598,1690.458984,-9554.615234,1711.144043,4465.697384,10,59225.790039,55112.739355,55667.875977,50502.589844,58413.587500,3109.317337,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,9.000000,9.000000,9.000000,9.000000,9.000000,0.000000,10,396576.000000,396576.000000,396576.000000,396576.000000,396576.000000,0.000000,10,9.000000,9.000000,9.000000,9.000000,9.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,72.724000,36.291500,27.604000,25.705000,71.652100,18.919948
phase2,R7_simpleui_vos_bookshelf,warm,real,real_2692,2692,close_quick_settings,PASS,1,10,0,0,,,,,,,,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,,,,,,,,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,415.322266,-97.880273,339.934570,-4077.529297,412.478125,1399.201552,10,73198.378906,68004.751855,67667.219727,62889.058594,72630.021875,4017.749208,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,10,396576.000000,396576.000000,396576.000000,396576.000000,396576.000000,0.000000,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,16.237000,11.763700,11.761000,9.060000,14.863600,2.573093
phase2,R7_simpleui_vos_bookshelf,warm,real,real_2692,2692,home_to_library,PASS,1,10,0,0,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,5.230469,3.436719,3.066406,2.320312,4.815625,1.141319,10,13636.686523,13589.827539,13587.338867,13551.256836,13626.276758,28.757734,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,169904.000000,169904.000000,169904.000000,169904.000000,169904.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.152000,0.055900,0.039500,0.018000,0.104300,0.043155
phase2,R7_simpleui_vos_bookshelf,warm,real,real_2692,2692,library_first_render,PASS,1,10,0,0,,,,,,,,10,2.390777,2.390777,2.390777,2.390777,2.390777,0.000000,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,1011.087891,562.791113,772.645508,-1468.261719,827.661035,719.562725,10,20224.675781,18212.852832,18374.248535,15685.191406,19574.764160,1425.529056,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,10,184464.000000,181971.200000,181976.000000,180256.000000,183787.200000,1577.293096,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,27.456000,23.046400,22.502000,20.220000,27.266100,2.412584
phase2,R7_simpleui_vos_bookshelf,warm,real,real_2692,2692,library_folder_back,PASS,1,10,0,0,,,,,,,,10,2.586165,2.586165,2.586165,2.586165,2.586165,0.000000,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,427.752930,-12.540137,333.382324,-2137.727539,416.264746,841.489025,10,19154.073242,18029.562598,17834.571289,17074.530273,19118.266602,783.555461,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,10,8.000000,8.000000,8.000000,8.000000,8.000000,0.000000,10,191136.000000,190027.200000,191032.000000,186768.000000,191136.000000,1763.439871,10,8.000000,8.000000,8.000000,8.000000,8.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,32.000000,13.849900,10.082000,8.601000,24.571400,7.888229
phase2,R7_simpleui_vos_bookshelf,warm,real,real_2692,2692,library_folder_enter,PASS,1,10,0,0,,,,,,,,10,2.586165,2.586165,2.586165,2.586165,2.586165,0.000000,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,304.283203,-255.784766,242.643555,-2446.179688,302.791699,930.880717,10,18170.839844,16987.421387,16881.772461,16163.741211,17966.224316,710.990052,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,10,8.000000,8.000000,8.000000,8.000000,8.000000,0.000000,10,186640.000000,186596.800000,186608.000000,186512.000000,186640.000000,42.699987,10,8.000000,8.000000,8.000000,8.000000,8.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,32.039000,16.634900,11.243500,9.013000,30.733100,9.489877
phase2,R7_simpleui_vos_bookshelf,warm,real,real_2692,2692,library_next_page,UNSUPPORTED,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase2,R7_simpleui_vos_bookshelf,warm,real,real_2692,2692,library_prev_page,UNSUPPORTED,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase2,R7_simpleui_vos_bookshelf,warm,real,real_2692,2692,open_book,PASS,1,10,0,0,,,,,,,,10,15.000000,13.300000,13.000000,12.000000,15.000000,0.948683,,,,,,,,10,15.000000,13.300000,13.000000,12.000000,15.000000,0.948683,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,1722.566406,-2353.607520,-2714.867676,-4126.990234,-1076.581250,1686.609966,10,38560.828125,35491.972461,35443.941406,32004.098633,38282.300098,2498.637514,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,15.000000,13.300000,13.000000,12.000000,15.000000,0.948683,10,373184.000000,370036.800000,369648.000000,365888.000000,372982.400000,2394.138620,10,15.000000,13.300000,13.000000,12.000000,15.000000,0.948683,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,170.181000,134.039300,131.957500,93.184000,164.028600,23.724460
phase2,R7_simpleui_vos_bookshelf,warm,real,real_2692,2692,open_book_minimal,PASS,1,10,0,0,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,2490.760742,-1150.702441,-1780.273926,-3505.514648,1783.155957,2122.726666,10,29520.743164,26301.524805,26702.970215,22460.471680,29216.595898,2784.086575,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,362272.000000,340931.200000,346432.000000,301824.000000,361105.600000,19405.864937,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,289.151000,151.632500,145.181500,91.843000,173.478500,52.380522
phase2,R7_simpleui_vos_bookshelf,warm,real,real_2692,2692,open_bookshelf,PASS,1,10,0,0,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,956.971680,830.240918,820.256348,737.904297,932.525781,72.560427,10,70661.407227,56283.261328,55142.320312,50855.458008,60541.877539,5854.131449,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,396576.000000,396576.000000,396576.000000,396576.000000,396576.000000,0.000000,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,256.031000,37.303000,13.334500,11.085000,38.344400,76.858099
